Author_ID,Author_Name,Author_Affiliation,Author_Citations,Author_Documents_number,H-index,FWCI,Co_authors_Names
56780201500.0,"Yassine, Maleh",Morocco,611.0,149.0,13.0,1.06,"['Mohammed Ahmed El-Affendi', 'Rejwan Bin Sulaiman', 'Youssef Lamriji', 'Ezzati Abdellah', 'Karim Ouazzane', 'Mohamed Lahby', 'Issam Taqafi', 'Sanjeevikumar Padmanaban', 'Soufiane Aouichaty', 'B. B. Gupta', 'Ismail Lamaakal', 'Wojciech Mazurczyk', 'Belgacem Ben Hedia', 'Ammar Ayman Battah', 'Zakaria El Allali', 'Imade Fahd Eddine Fatani', 'Abdeslam Rehaimi', 'Saad Motahhir', 'Ibrahim A. Elgendy', 'Chakir Oumaima', 'Abdelaziz Chetouani', 'Alazab, Mamoun', 'Younès E.L. El Bouzekri El Idrissi', 'Chamkar, Achraf Samir', 'Mohammad Shojafar', 'Gökay Saldamli', 'Ammar S.A. Muthanna', 'Andrei Valer Evich Gurtov', 'Elafri Nedjwa', 'Dya Zitouni', 'Mohamed Mbida', 'Taminul Islam', 'Rajaa Saidi', 'Mudasir Ahmad Wani', 'Ghada M. El-Banby', 'Abdelhamied A. Ateya', 'Nayyar, Anand', 'Zuopeng Justin Zhang', 'Daniel Arockiam', 'Sabouri, Zineb', 'Mounia Zaydi', 'Fathi E. Abd-El-Samie', 'Said Agoujil', 'Siham Essahraui', 'Belfaik Yousra', 'Jialiang Peng', 'Amine Sallah', 'Virginia Puyana-Romero', 'Noreddine, Gherabi', 'Mohammed Boulmalf', 'Mohamed Adel Hammad', 'Soufyane Mounir', 'Gabriela Fernandes', 'Giuseppe Ciaburro', 'Hakim Allali', 'Uttam Ghosh', 'Salah El Hajla', 'Chamkar, Samir Achraf', 'Khalid El Makkaoui', 'Ahmed S. Sedik', 'Abderrahim Hansali', 'Sadique Ahmad', 'Hemaid E. Alsulami', 'Bertrand Rose', 'Mohamed Mohammad Essaaidi', 'Ala Isam Al-Fuqaha', 'Abd-El-Latif, Ahmed A.', 'Karim Zkik', 'Patrick Siarry', 'B. El Bhiri', 'Abdelmajid Hajami', 'Zobia Alamgir', 'Zakaria Rguibi', 'El Arbi El Abdellaoui Alaoui', 'Souad Sassi Boudemagh', 'Mohamed Fartitchou', 'Faysal Bensalah', 'Salah El Hajla', 'Mohamed Dafir Ech-Cherif El Kettani', 'Wael Mohamed Shaher Yafooz', 'Amine Elqaraoui', 'Zahra Oughannou', 'Beni-Hssane, Abderrahim', 'Mohamed Taib Mohtadi', 'M. Shamin Kaiser', 'Feruz Kiflay Elmay', 'Lamiae Boukraa', 'Andrey E. Koucheryavy', 'Ahmed Boussihmed', 'Sankar Padmanabhan', 'Redouane Esbai', 'Mohamed Bendaoud', 'Youssef Baddi', 'Kapal Dev', 'Abdelkebir Sahid', 'Gabriel Piñeres-Espitia', 'El Mahfoud Ennaji', 'Swathi Lakkineni', ""Tawalbeh, Lo'Ai Ali"", 'Suhail H. Serbaya', 'Paweł Pławiak', 'Kostas E. Psannis', 'A. Suresh Kumar', 'Ibrar Yaqoob', 'Kheng Cher Yeo', 'Mohammed Amin Almaiah', 'Evgeny Mokrov', 'A. Rizwan', 'Boulmalf Mohammed', 'Abdalwali Alkhassawneh', 'Ferda Ozdemir Sönmez', 'Rajesh Kumar Dhanaraj', 'Muhammad Saleem', 'Yassine, Maleh', 'Konstantin Evgenevich Samouylov', 'Abdukodir A. Khakimov', 'Yassine Sadqi', 'Pedro Antonio Martin-Cervantes', 'Stéphane Cédric Koumetio Tekouabou', 'Gurjot Singh Gaba', 'Al Sakib Khan Pathan', 'Ashraf A.M. Khalaf', 'Khaled H. Salah', 'Imad El Hassak', 'Lahcen Moumoun', 'Adil Oualid', 'Raja Jayaraman', 'Khalid El Gholami', 'Ibrahim Ouahbi', 'Fahim Imtiaz', 'Abdelkrim Haqiq', 'Omar Almomani', 'Mustapha Belaissaoui', 'Youssef Qasmaoui', 'Shariq Aziz Butt', 'Youssef Gahi', 'Anass Sebbar', 'Kevin Curran', 'Alejandro Cama-Pinto', 'Fahad Mohammed Alblehai']"
55201442200.0,"Nayyar, Anand",Da Nang - Viet Nam,8623.0,402.0,49.0,3.37,"['Mohamed Abouhawwash', 'Osama Bin Rizwan', 'Daehan Kwak', 'Azees Maria', 'Rishi Dewan', 'Divneet Singh Kapoor', 'Bandana Mahapatra', 'Shaker H.Ali El–Sappagh', 'Sushruta Mishra', 'Debasis Mohapatra', 'Sanjeevikumar Padmanaban', 'Sourav Kumar Bhoi', 'Sudeep Tanwar', 'Yunyoung Nam', 'Ghanshyam Lohit Singh', 'Truong Van Truong', 'Rohit Kumar Sachan', 'Priyal Sobti', 'K. P. Swain', 'V. Ajantha Devi', 'Preeti Nagrath', 'Mohd Asif Shah', 'Kiran Jot Singh', 'Saad Motahhir', 'V. Harish', 'Alazab, Mamoun', 'Akshi Kumar', 'Khushal Thakur', 'Lamia Chaari Chaari Fourati', 'Anshul Sharma', 'Gaurav Pareek', 'Jai Prakash Verma', 'Arun Solanki', 'Mamoona Humayun', 'Neelu Jyothi Ahuja', 'Yousef Farhaoui', 'Srinivas Sethi', 'G. Suseendran', 'Sudarshan Kumar Jain', 'N. Z. Jhanjhi', 'Amit Kant Pandit', 'Vinod Kumar Menaria', 'Rajib Banerjee', 'Ankit Garg', 'Obed Majeed Ali', 'Nayyar, Anand', 'Kshira Sagar Sahoo', 'Mohd Naved', 'Devi Rajeev', 'Said Agoujil', 'Raja Majid Mehmood', 'Fadi M. Al-Turjman', 'Jafar Ahmad Abed Alzubi', 'Ameer L. Saleh', 'Prasenjit Choudhury', 'Vikram Puri', 'Justyna Żywiołek', 'Sankar Sennan', 'Hitesh N. Panchal', 'Ashish Kumar', 'Joanna Rosak-Szyrocka', 'Parminder Singh', 'Saurabh Pal', 'S. Remya', 'Jitendra B. Bhatia', 'Balusamy Balamurugan', 'Pradeep Kumar Singh', 'Rajni Mohana', 'Salam J. Yaqoob', 'Md Mehedi Masud', 'Somula Ramasubbareddy', 'Rajalakshmi Krishnamurthi', 'P. D.R. Vijayakumar', 'Kiran Ahuja', 'Pijush Kanti Dutta Pramanik', 'Muhammad Bilal', 'Naseer T. Alwan', 'El Arbi El Abdellaoui Alaoui', 'Sanjaya Kumar Panda', 'Joel J.P.C. Rodrigues', 'Simar Preet Singh', 'May El Barachi', 'Meenu Satyanarayana Gupta', 'Rukhsar Zafar', 'Dipak P. Patil', 'Tushar Hrishikesh Jaware', 'Sanjeevi Pandiyan', 'Manoj Pawan Kumar', 'Sandeep Kumar', 'Anuj Kumar Singh', 'Ashish Kr Luhach', 'Adarsh Kumar', 'Abhirup Khanna', 'Shubham Mahajan', 'Sudhanshu Tyagi', 'G. Rajesh', 'Saurabh Singh', 'Rajendra Prasad Nayak', 'Bhaskor J. Bora', 'Ran Liu', 'Gopinath Palai', 'Simrann Arora', 'Inderpal Singh', 'Kriti Sharma', 'Girraj S. Sharma', 'Prathamesh P. Churi', 'Rashid Ali', 'Geeta Rana', 'Le Dac-Nhuong', 'Mustafa Musa Jaber', 'Aman Sharma', 'Akash Tayal', 'Le Hoang Son', 'Malti Rani', 'Sandeep Vyas', 'Rajesh Kumar Dhanaraj', 'Subhankar Das', 'Yassine, Maleh', 'Nitin Mittal', 'Aditya Tandon', 'Kishor Vinayak Bhadane', 'Sarfraz Nawaz Brohi', 'Rajeshwar Singh', 'Rachna Jain', 'Varun G. Menon', 'Anand Paul', 'Dac Binh Ha', 'Ashish Sharma', 'Stéphane Cédric Koumetio Tekouabou', 'Indu Bala', 'Nhu Gia Nguyen', 'Van Truong Truong', 'Rajesh Bhuvanesh Kumar', 'Neerai Satish Kumar', 'Ashima Kukkar', 'Saurabh Raj Sangwan', 'Sandip Kumar Chaurasiya', 'Anju Sharma', 'Piyush Kumar Shukla', 'Pradeep Tomar', 'Chandra Sekhar Mishra', 'Bhopendra Singh', 'Akash Gupta', 'Jehad F. al-Amri', 'Urvinder Singh', 'Eklas Hossain', 'Basit I. Qureshi', 'Rajani Kumari', 'Avinash Kaur', 'Kysungsup Kwak']"
58759181900.0,"Ridani, Mohamed",Morocco,1.0,3.0,1.0,0.28,"['Noreddine, Gherabi', 'Mohamed, Amnai', 'Youssef, Fakhri', 'Ridani, Mohamed']"
57351081900.0,"Jawad, Mohammed Rasool",Iraq,18.0,3.0,2.0,1.2,"['Amean A. Yasir', 'Faris Ali Jasim Shaban', 'Qasim, Maysaloon Abed', 'Jaleel, Refed Adnan', 'Bahaulddin Nabhan Adday', 'Cazzato, Gerardo', 'Ali Talib Mansoor Al-Masoodi', 'Jawad, Mohammed Rasool', 'Maher Abdul Zahra, Musaddak Maher', 'Kapula, Prabhakara Rao']"
57442199600.0,"Sabouri, Zineb",Morocco,69.0,10.0,5.0,3.02,"['Noreddine, Gherabi', 'Mohamed, Amnai', 'Nasri, Mohammed', 'Moustati, Imane', 'Mhammedi, Sajida', 'El Massari, Hakim', 'Yassine, Maleh', 'Ghandi, Hamza', 'Sabouri, Zineb']"
57209098229.0,"Naqvi, Muhammad Raza",France,263.0,32.0,10.0,1.3,"['Toqir A. Rana', 'Abdul Rehman Shafqat', 'Ahmed Tawhid Soliman', 'Muhammad Usman Ashraf', 'Muhammad Mansoor Ahmed', 'Serge Sonfack Sounchio', 'S. Vikram Singh', 'Muhammad Adnan Khan', 'Farhad Ameri', 'Muhammad Aqeel', 'Babar Ayub Khan', 'Shahzada Khurram', 'Muhammad Mohsin Saeed', 'Madeeha Gul', 'Muhammad Usman Tahir', 'Mohamed Hedi Karray', 'Muhammad Shehzad Aslam', 'Muhammad Nadeem Akhtar', 'Mehreen Junaid', 'Keshav Kaushik', 'Naqvi, Muhammad Raza', 'Duśan N. Šormaz', 'Sana Mazhar', 'Khaled A. Shuaib', 'Cédrick Béler', 'Muhammad Rizwan Ullah', 'Shawwal Rasheed', 'El Massari, Hakim', 'Arkopaul Sarkar', 'Khawaja Sarmad Arif', 'Jin-ghoo Choi', 'Faheem Ullah Khan', 'Noreddine, Gherabi', 'Muhammad Husnain Sajjad', 'Muhammad Azeem Shera', 'Mhammedi, Sajida', 'Zulfiqar Ali', 'Abbas Khalid', 'Muhammad Waseem Iqbal', 'Muhammad Tahir Mushtaq', 'Taeg Keun Whangbo', 'Linda Elmhadhbi', 'Gunjan Chhabra', 'Maryam Al-Thawadi', 'Bernard Archimède', 'Bahaj, Mohamed', 'Hadda Ben Elhadj', 'Daniyal Ahmed', 'Shafiq Ahmad', 'Muhammad Imtiaz Shafiq', 'Maira Kamran', 'Nadeem Ahmad', 'Khalid Alsubhi', 'Syed Khuram Shahzad', 'Hani Moaiteq Abdullah AlJahdali', 'Amjad Farooq', 'Mamoun Adel Awad', 'Muhammad Arfan Jaffar', 'Maria Fasli', 'Laurent Geneste', 'Mehtab Afzal', 'Marium Malik', 'Ghandi, Hamza', 'Tabbasum Naz', 'Sina Namaki Araghi', 'Natash Ali Mian', 'Farrukh Muneem', 'Muhammad Awais Mohd Arif', 'Farag M. Sallabi', 'Da Xu']"
46061374500.0,"Nasri, Mohammed",Morocco,32.0,8.0,4.0,1.64,"['Nasri, Mohammed', 'Mohamed, Amnai', 'Jaafar, Younes', 'Moustati, Imane', 'Saadi, Mostafa', 'Mhammedi, Sajida', 'Abouenour, Lahsen', 'Bouzoubaa, Karim', 'El Massari, Hakim', 'Rosso, Paolo', 'Kabbaj, Adil', 'Sabouri, Zineb']"
58536629900.0,"El Massari, Hakim",Morocco,124.0,22.0,8.0,2.5,"['Naqvi, Muhammad Raza', 'Noreddine, Gherabi', 'Mohamed, Amnai', 'Nasri, Mohammed', 'Moustati, Imane', 'Saadi, Mostafa', 'Mhammedi, Sajida', 'El Massari, Hakim', 'Ghandi, Hamza', 'El-Badaoui, Maria', 'Bahaj, Mohamed', 'Sabouri, Zineb']"
14060048400.0,"Youssef, Fakhri",Morocco,538.0,122.0,11.0,0.57,"['Mohamed, Amnai', ""Mohamed M'Haouach"", 'Jalal Laassiri', 'Mohammed LAHLIMI', 'Samira El Margae', 'Othmane Alaoui-Fdili', 'Amel Barich', 'Youssef, Fakhri', 'Mustapha Ezzaki', 'Khalid Hafed', 'Said Ei El Abdellaoui', 'Ali Jorio', 'Younes Lakhrissi', 'Patrick Corlay', 'Younes Hamzaoui', 'S. Elhakmi', 'Hicham Touil', 'A. Elkhoumri', 'Mohammed Sbai El Idrissi', 'Benattou Mohammed', 'Choukri, Ali', 'El Moudden, Tarik', 'Mohammed Elaroussi', 'El Aroussi Mohamed', 'Badraddine Aghoutane', 'Mohamed Reda El Farouki', 'Aniss Qostal', 'Zineb Remch', 'D. Benammi', 'Moulay Hicham Hanin', 'Josep Vidal', 'Mouna Hannaoui', 'Hamza Nouib', 'Khadija Sellamy', 'Noreddine, Gherabi', 'Yves Frédéric Ebobissé Djéné', 'Anouar Lechhab', 'Mohamed Larbi Kerkeb', 'Fatima Zahra Chafi', 'Hasnae Briouya', 'Hassane Jarar Oulidi', 'Youssef NaitMalek', 'Samira Khoulji', 'Ali, Choukri', 'B. El Bhiri', 'Yassine Tazouti', 'Ridani, Mohamed', 'Mohamed El Aroussi', 'Aziz Babounia', 'Mehdi Najib', 'Ahmed Remaida', 'Hicham Jamil', 'Thomas Deregnaucourt', 'Benayad Nsiri', 'Sana Akourmis', 'François Xavier Coudoux', 'Siham Boualknadel', 'Mouad Choukhairi', 'Khadija Slimani', 'Bouabid El Mansouri', 'Mohamed Bakhouya', 'Abdellaoui Benyoussef', 'Aniss Moumen', 'Elbaghazaoui, Bahaa Eddine', 'Ilham Amezzane', 'El Abassi Merieme', 'Moulay Driss Rahmani', 'Driss Aboutajdine', 'Mounir Ait Kerroum', 'Berraho Sanae', 'S. Bourekkadi', 'Sarah Hadri', 'Asmae Lamsaf', 'M. Boujarra', 'Ismail Zrigui', 'Pierre Martin Tardif', 'Jaafar Abouchabaka', 'Marouane Zaizoune', 'Merouane Debbah', 'Aboutajdine Driss', 'Amine Amraoui', 'Younes Karfa Bekali', 'Ouail El Imrani', 'Asmae Briouya', 'Ouadoudi Zytoune', 'Mounir Aitkerroum', 'Sabri Zineb', 'Adnane Al Karkouri', 'Saad Ennima', 'Chafik Samir']"
55375639800.0,"Marzouk, Abderrahim",Morocco,88.0,17.0,7.0,0.74,"['Mohamed Moughit', 'Noreddine, Gherabi', 'Mahmoud El Hamlaoui', 'Marzouk, Abderrahim', 'Adil Maarouf', 'Abdelkrim Haqiq', 'Bouchra El Qacimy', 'Patrick Dehornoy', 'Daoui, Abdelhadi']"
58532702900.0,"El-Badaoui, Maria",Morocco,1.0,2.0,1.0,0.18,"['Noreddine, Gherabi', 'Mohammed Boutalline', 'Hassan Faouzi', 'El Massari, Hakim', 'Hamid Ouanan', 'El-Badaoui, Maria', 'Adil Tannouche']"
57195737009.0,"Daoui, Abdelhadi",Morocco,17.0,5.0,2.0,0.11,"['Noreddine, Gherabi', 'Elhassan Zerouali', 'Daoui, Abdelhadi']"
55387194000.0,"Addakiri, Khaoula",Morocco,8.0,8.0,2.0,0.0,"['Hajar Khallouki', 'Noreddine, Gherabi', 'Bahaj, Mohamed']"
57841730800.0,"Qanouni, Fatima",Morocco,36.0,7.0,3.0,4.63,"['Noreddine, Gherabi', 'Moustati, Imane', 'Mhammedi, Sajida', 'El Massari, Hakim', 'Ghandi, Hamza', 'El-Badaoui, Maria', 'Bahaj, Mohamed', 'Sabouri, Zineb']"
55549675500.0,"Karras, Dimitrios Alexios",Greece,1853.0,234.0,17.0,5.23,"['Karin Bernsmed', 'Pandey, Shailesh Mani', 'Sofoklis Samartzidis', 'Deepsubhra Guha Roy', 'Faisal Shafique Butt', 'Donald Elmazi', 'Nicholas E. Protonotarios', 'Gulzar Izar Ahmad', 'Stavros J. Varoufakis', 'Abdulsalam G. Alkholidi', 'Basilis G. Gatos', 'Charalampos N. Moschopoulos', 'Vivek Parashar', 'George B. Mertzios', 'Mihalis E. Zervakis', 'Gregory Epiphaniou', 'Sharath R.Mahadeva Prasanna', 'Chaya Narayan', 'Efstratios D. Tsougenis', 'Tianshun Gao', 'Harsha Vardhan Gandhodi', 'Akshi Kumar', 'Isaac Elias Lagaris', 'Kode Srividya', 'Wuqiang Qiang Yang', 'Ramgopal Kashyap', 'S. Phani Praveen', 'Vasileios G. Stamatopoulos', 'Stergios G. Tsiafoulis', 'Awal Halifa', 'Yadav, Sanjay', 'George E. Antoniou', 'Nicholas D. Matragkas', 'Mohammed Dighriri', 'Dietmar Frey', 'Congru Liu', 'V. S. Saravanan', 'Diana Maria Sima', 'Sita Rani', 'S. Sindhura', 'Etienne E. Kerre', 'Evangelos G. Karakasis', 'Nicolaos Gaitanis', 'Priti Verma', 'Ismail Kakaravada', 'Betim Cico', 'Panagiotis K. Sotiropoulos', 'Noreddine, Gherabi', 'Chandra Kumar Dixit', 'Gilder Cieza Altamirano', 'Shubhi Jain', 'Amena Mahmoud', 'Michael N. Vrahatis', 'E. Popa', 'Ahmed Alemran', 'Jitendra Kumar', 'Jaroslav Zendulka', 'Hemaid E. Alsulami', 'Tri T. Quang', 'Enriko Ceko', 'I. Tsatrafyllis', 'Martin Gilje Jaatun', 'Alexander A. Filippou', 'Malaya Kumar Kumar Hota', 'Angelos A. Amanatiadis', 'Ermeng Joo', 'Aditi Deshpande', 'Savvas A. Chatzichristofis', 'P. E. Tziannos', 'Amarendra Pratap Singh', 'Surabhi Saxena', 'Imran Ali Khan', 'Shahid Ullah', 'A. Madhuri', 'Alex Khang', 'Ioannis Rallis', 'George D. Magoulas', 'Michalis P. Hanias', 'M. Sakthivel', 'Martin Reczko', 'Tannaz Farrahi', 'Rallis Constantine Papademetriou', 'Moutushi Singh', 'Nicholas C. Paritsis', 'V. Suresh Kumar', 'Danielle Graveron-Demilly', 'Ekta Dixit', 'Rance J. DeLong', 'Stavros P. Adam', 'Shashi Kant Gupta', 'S. Annamalai', 'Ravindra Pratap Singh', 'Ioannis G. Vlachonikolis', 'Sophia A. Kossida', 'Nabil Moukafih', 'Suhail H. Serbaya', 'George C. Giakos', 'Konstantinos Koskinas', 'Konstantina S. Nikita', 'A. Suresh Kumar', 'M. Panayotou', 'A. Rizwan', 'Kapil Shrivastava', 'Dimitris K. Iakovidis', 'Ronald de Beer', 'Matteo Pastorino', 'Kamal A.F. Moustafa', 'Panayotis M. Papazoglou', 'Ilias Chalvatzis', 'Muhammad Saleem', 'Dirk van Ormondt', 'Ioannis M. Dokas', 'Daisy Tang', 'K. Sheela Sobana Rani', 'Basil G. Mertzios', 'Stavros J. Perantonis', 'E. J. Hatzakis', 'Mohd Zaid Bin Abdullah', 'Shailendra Tahilyani', 'George A. Papakostas', 'S. Deva Kumar', 'Karras, Dimitrios Alexios', 'Vasilios Pasias', 'Yiannis S. Boutalis', 'Bhadrappa Haralayya', 'Vishal Jagota', 'Puja Das', 'Marlon Martin Mogollón Taboada', 'Anil Audumbar Pise', 'Suman Shrestha', 'Stavros A. Karkanis', 'A. Kishore Kumar', 'Zenon S. Starčuk', 'Zoran Majkic', 'Dimitris Maroulis', 'Dimitrios C. Panagiotakopoulos', 'Vasilios C. Zorkadis', 'Kayhan Zrar Ghafoor']"
15051591100.0,"Gherabi, Abdellatif",Canada,9.0,6.0,2.0,0.0,"['Noreddine, Gherabi', 'Henri H. Arsenault', 'Normand Beaudoin', 'Pascuala Garcia-Martinez', 'Carlos Ferreira', 'Serge Gauvin', 'Bahaj, Mohamed']"
58491964000.0,"Moustati, Imane",Morocco,8.0,5.0,2.0,1.23,"['Noreddine, Gherabi', 'Mohamed, Amnai', 'Nasri, Mohammed', 'Moustati, Imane', 'Saadi, Mostafa', 'Mhammedi, Sajida', 'El Massari, Hakim', 'Ghandi, Hamza', 'Sabouri, Zineb']"
57436300200.0,"Mhammedi, Sajida",Morocco,119.0,20.0,8.0,2.67,"['Naqvi, Muhammad Raza', 'Noreddine, Gherabi', 'Mohamed, Amnai', 'Nasri, Mohammed', 'Cherki Daoui', 'Moustati, Imane', 'Mhammedi, Sajida', 'El Massari, Hakim', 'Imane Chakour', 'Ghandi, Hamza', 'Mohamed Baslam', 'Bahaj, Mohamed', 'Sabouri, Zineb']"
58064806000.0,"Aouragh, Abd Allah",Morocco,16.0,11.0,2.0,2.23,"['Noreddine, Gherabi', 'Bahaj, Mohamed', 'Toufik Fouad']"
57219255472.0,"Jaleel, Refed Adnan",Iraq,185.0,33.0,8.0,1.38,"['Firas H. Almukhtar', 'Ibrahim Rizqallah Alzahrani', 'Batool Abd Alhade', 'Ebtehal Akeel Hamed', 'Wasim Jamshed', 'Hamza Mohammed Ridha Al-Khafaji', 'Zainab N. Al-Qudsy', 'Qasim, Maysaloon Abed', 'Ammar Abdulrahman Ahmed', 'Guedri Kamel', 'Saba Dhey Abed', 'Zainab Kadhm Obeas', 'Nahla Ibraheem Jabbar', 'Khalid Fanoukh Al Oweidi', 'Rawaa Hamza Ali', 'Jawad, Mohammed Rasool', 'Usman,', 'Zainab Mahmood Fadhil', 'Korakod Tongkachok', 'Ahmed Mahdi Salih', 'Elsayed Mohamed Tag-Eldin', 'Bahaulddin Nabhan Adday', 'Inas Ismael Imran', 'Asmaa Abbas Ajwad', 'Inass Shahadha Hussein', 'Zahraa Hussein', 'Mohammed Hasan Aldulaimi', 'Noreddine, Gherabi', 'Iman Mohammed Burhan', 'Faris Ali Jasim Shaban', 'Talib M.J. Abbas', 'Nidaa Ghalib Ali', 'Saleh Al Sulaie', 'Tarek Ismail Mohamed', 'Muhaned Al-Hashimi', 'B. Shankar Goud', 'Jaleel, Refed Adnan', 'Mohanad Ahmed Salih', 'Katy D. Ahmad', 'Inas Ismael Imran', 'Zainab Taha Jebur', 'Noor Mezher Sahab', 'Maher Abdul Zahra, Musaddak Maher', 'Sarah Jalal Jalal Mosa', 'S. Obaid Jameel', 'Asraa Safaa Ahmed', 'Qusay Abboodi Ali', 'Noor M. Allayla', 'Imran Ullah', 'Siti Suzilliana Putri Mohamed Isa', 'Samrat Ray', 'Shymaa Mohammed Jameel', 'Farah Nazar Ibraheem', 'Cazzato, Gerardo', 'Sura Khalil Ibrahim', 'Murtadha Mohammad Hamad', 'Kapula, Prabhakara Rao']"
9272095700.0,"Tawalbeh, Lo'Ai Ali",San Antonio - United States,2701.0,116.0,26.0,2.85,"['Imed Romdhani', 'Mohammad A. Tawalbeh', 'Monagi H. Alkinani', 'Izzat Mahmoud Alsmadi', 'Yousef Haddad', 'Amjad Hussain Zahid', 'Turki F. Al-Somani', 'Majid Alotaibi', 'Nawaf A. Abdulla', 'Smriti Bhatt', 'B. B. Gupta', 'Fahad Bin Muhaya', 'Houbing Herbert Song', 'Levent Ertaul', 'Ibrahim A. Elgendy', 'Alazab, Mamoun', 'Gökay Saldamli', 'Ammar S.A. Muthanna', 'Khadijah S. Bahwaireth', 'Ayman A. Alharbi', 'Fadi Ababneh', 'Alexandre Ferreira Tenca', 'Çetin Kaya Koç', 'Atif Manzoor', 'Abdallah A. Khreishah', 'Ahmed Hussein R. Alkhayyat', 'Ghada M. El-Banby', 'Nour S. Darwazeh', 'Michael Alicea', 'Raad S. Al-Qassas', 'Pankaj Chhetri', 'Thomas Welsh', 'Fathi E. Abd-El-Samie', 'Sonia A. Hashish', 'Fahd M. AlDosari', 'Musheer Ahmad', 'Noreddine, Gherabi', 'Mohamed Adel Hammad', 'Rashid Ibrahim Mehmood', 'Ahmed S. Sedik', 'Qasem Abu Abu Al-Haija', 'Harry W. Tyrer', 'Moad Y. Mowafi', 'Khizar Abbas', ""Abidalrahman Moh'd"", 'Jeong Yang', 'Abd-El-Latif, Ahmed A.', 'Alaa Kadhim Farhan', 'Suhaila Habeeb', 'Hilal Houssain', 'Khalil F. Dajani', 'Omar Khamis', 'Alan Eardley', 'Paras Bhatt', 'Ala’ F. Darabseh', 'Mais Tawalbeh', 'Monther Aldwairi', 'Hala Tawalbeh', 'Haythem Ahmad Bany Salameh', 'Fadi Muheidat', 'Muneera Al-Quraan', 'Walid A.Y. Aljoby', 'Saadeh Z. Sweidan', 'Youssef Baddi', 'Adnan Abdul Aziz Gutub', 'Waseem Bakhader', 'Swathi Lakkineni', ""Tawalbeh, Lo'Ai Ali"", 'Mohammad Alhammouri', 'Wasim A. al-Hamdani', 'Yaser I. Jararweh', 'Kostas E. Psannis', 'Benjamin E. Thomas', 'Pritam M. Gholap', 'Song Park', 'Mahmoud Al-Ayyoub', 'Ardalan Razavi', 'Norah Alassaf', 'Omar Q. Banimelhem', 'Yassine, Maleh', 'Anas M. Basalamah', 'Omar Badarneh', 'Rasheed Ahmad', 'Abdullah M. Iliyasu', 'Ala’A A. Tawalbeh', 'Ahmed A.Abd El-Latif', 'Elhadj Benkhelifa', 'Mohammed Al-Batati', 'Wafaa Kanakri', 'Ashraf A.M. Khalaf', 'Muhannad Q. Quwaider', 'Youssef Gahi', 'Malik Tahir Hassan', 'Ahsan Rafiq']"
